; 1pctCO2 from hector
; hectordata 0.0.0.9000
; date Wed Feb  1 18:28:29 2023
; UNITS:, ppmv CO2, ppbv CH4, ppbv N2O, pptv, pptv, pptv, W/m2, W/m2, W/m2, Pg C/yr, Pg C/yr, Pg C/yr, Pg C/yr, Tg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg CH4, Tg CO, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Gg, Tg N, Tg, Tg NMVOC, Tg N, Tg, Gg, Gg S, Gg, Gg, Gg
2107,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,8754.504806648776,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,8842.049854715264,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,8930.470353262415,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9019.775056795039,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9109.97280736299,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9201.07253543662,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9293.083260790987,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9386.014093398897,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9479.874234332885,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2116,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9574.672976676216,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9670.419706442977,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2118,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9767.123903507407,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9864.795142542482,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,9963.443093967908,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2121,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10063.077524907587,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10163.70830015666,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10265.345383158228,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10367.998836989811,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10471.67882535971,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10576.395613613306,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10682.15956974944,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2128,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10788.981165446934,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,10896.870977101404,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11005.839686872418,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11115.89808374114,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11227.057064578554,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11339.32763522434,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11452.720911576582,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11567.248120692348,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11682.920601899272,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11799.749807918264,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,11917.747305997447,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12036.924779057423,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12157.294026847996,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12278.866967116477,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12401.65563678764,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12525.672193155518,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12650.928915087072,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12777.438204237944,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,12905.212586280322,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13034.264712143126,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13164.607359264557,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13296.253432857202,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13429.215967185775,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13563.508126857634,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13699.14320812621,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13836.134640207472,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,13974.495986609547,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14114.240946475644,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14255.3833559404,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14397.937189499804,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14541.9165613948,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14687.33572700875,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14834.209084278837,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,14982.551175121625,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,15132.376686872842,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,15283.70045374157,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,15436.537458278986,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,15590.902832861777,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,15746.811861190396,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,15904.279979802299,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,16063.322779600321,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,16223.956007396324,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,16386.195567470288,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,16550.05752314499,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,16715.55809837644,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,16882.713679360208,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,17051.540816153807,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,17222.056224315347,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,17394.2767865585,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,17568.219554424086,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,17743.90174996833,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,17921.34076746801,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,18100.55417514269,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,18281.559716894117,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,18464.375314063058,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,18649.01906720369,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,18835.50925787573,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19023.864350454485,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19214.102993959026,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19406.24402389862,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19600.306464137608,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19796.309528778984,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,19994.27262406677,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20194.21535030744,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20396.157503810515,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20600.11907884862,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,20806.120269637107,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21014.18147233348,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21224.323287056814,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21436.566519927383,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21650.932185126654,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,21867.441506977924,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22086.115922047702,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22306.977081268178,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22530.04685208086,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22755.347320601668,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,22982.900793807683,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23212.72980174576,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23444.85709976322,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23679.305670760852,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,23916.09872746846,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24155.259714743148,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24396.81231189058,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24640.780435009485,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,24887.18823935958,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25136.060121753177,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25387.420722970706,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25641.294930200413,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,25897.707879502417,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26156.684958297443,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26418.251807880417,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26682.434325959224,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,26949.258669218816,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,27218.751255911004,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,27490.938768470114,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,27765.848156154818,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28043.506637716364,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28323.941704093526,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28607.18112113446,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,28893.252932345807,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,29182.18546166927,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,35,0,0,0,0,0,0,5.8,0,0,504,0,731.41,0,29474.00731628596,0,0,0,0,0,0,0,0,0,0,0,0,273.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
