; rcp85 from v25
; hectordata 0.0.0.9000
; date Wed Feb  1 18:28:28 2023
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2324,4.2496,0.0592,0,0.070996,0.491,0.892,0.241,0.094,4.079,157.699,0,3511.082,912.06472,690.2832,0.002,0,0,155.05379,725.24336,49.088484,0.118792,0.708244,134.8247,82.822644,22.555448,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.943412,0,0.008,0,0,0
2325,4.2496,0.0592,0,0.071,0.492,0.892,0.242,0.094,4.08,157.719,0,3511.082,912.1482,690.2832,0.002,0,0,155.06615,725.3012,49.0924,0.1188,0.7083,134.83545,82.82925,22.55725,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.9413,0,0.008,0,0,0
2326,4.2496,0.0592,0,0.071004,0.492,0.892,0.242,0.094,4.081,157.739,0,3511.082,912.23168,690.2832,0.002,0,0,155.07851,725.35904,49.096316,0.118808,0.708356,134.8462,82.835856,22.559052,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.939188,0,0.008,0,0,0
2327,4.2496,0.0592,0,0.071008,0.492,0.892,0.242,0.094,4.081,157.759,0,3511.082,912.31517,690.2832,0.002,0,0,155.09087,725.41687,49.100232,0.118816,0.708412,134.85696,82.842462,22.560854,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.937076,0,0.008,0,0,0
2328,4.2496,0.0592,0,0.071012,0.492,0.893,0.242,0.094,4.082,157.779,0,3511.082,912.39865,690.2832,0.002,0,0,155.10324,725.47471,49.104148,0.118824,0.708468,134.86771,82.849068,22.562656,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.934964,0,0.008,0,0,0
2329,4.2496,0.0592,0,0.071016,0.492,0.893,0.242,0.094,4.083,157.799,0,3511.082,912.48214,690.2832,0.002,0,0,155.1156,725.53254,49.108064,0.118832,0.708524,134.87847,82.855674,22.564458,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.932852,0,0.008,0,0,0
2330,4.2496,0.0592,0,0.07102,0.492,0.893,0.242,0.094,4.084,157.818,0,3511.082,912.56562,690.2832,0.002,0,0,155.12796,725.59038,49.11198,0.11884,0.70858,134.88922,82.86228,22.56626,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.93074,0,0.008,0,0,0
2331,4.2496,0.0592,0,0.071024,0.492,0.893,0.242,0.094,4.084,157.838,0,3511.082,912.6491,690.2832,0.002,0,0,155.14032,725.64822,49.115896,0.118848,0.708636,134.89997,82.868886,22.568062,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.928628,0,0.008,0,0,0
2332,4.2496,0.0592,0,0.071028,0.492,0.893,0.242,0.094,4.085,157.857,0,3511.082,912.73259,690.2832,0.002,0,0,155.15268,725.70605,49.119812,0.118856,0.708692,134.91073,82.875492,22.569864,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.926516,0,0.008,0,0,0
2333,4.2496,0.0592,0,0.071032,0.492,0.893,0.242,0.094,4.086,157.877,0,3511.082,912.81607,690.2832,0.002,0,0,155.16505,725.76389,49.123728,0.118864,0.708748,134.92148,82.882098,22.571666,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.924404,0,0.008,0,0,0
2334,4.2496,0.0592,0,0.071036,0.492,0.894,0.242,0.094,4.087,157.896,0,3511.082,912.89956,690.2832,0.002,0,0,155.17741,725.82172,49.127644,0.118872,0.708804,134.93224,82.888704,22.573468,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.922292,0,0.008,0,0,0
2335,4.2496,0.0592,0,0.07104,0.492,0.894,0.242,0.094,4.087,157.915,0,3511.082,912.98304,690.2832,0.002,0,0,155.18977,725.87956,49.13156,0.11888,0.70886,134.94299,82.89531,22.57527,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.92018,0,0.008,0,0,0
2336,4.2496,0.0592,0,0.071044,0.493,0.894,0.242,0.094,4.088,157.934,0,3511.082,913.06652,690.2832,0.002,0,0,155.20213,725.9374,49.135476,0.118888,0.708916,134.95374,82.901916,22.577072,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.918068,0,0.008,0,0,0
2337,4.2496,0.0592,0,0.071048,0.493,0.894,0.242,0.094,4.089,157.953,0,3511.082,913.15001,690.2832,0.002,0,0,155.21449,725.99523,49.139392,0.118896,0.708972,134.9645,82.908522,22.578874,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.915956,0,0.008,0,0,0
2338,4.2496,0.0592,0,0.071052,0.493,0.894,0.242,0.094,4.089,157.972,0,3511.082,913.23349,690.2832,0.002,0,0,155.22686,726.05307,49.143308,0.118904,0.709028,134.97525,82.915128,22.580676,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.913844,0,0.008,0,0,0
2339,4.2496,0.0592,0,0.071056,0.493,0.894,0.242,0.094,4.09,157.991,0,3511.082,913.31698,690.2832,0.002,0,0,155.23922,726.1109,49.147224,0.118912,0.709084,134.98601,82.921734,22.582478,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.911732,0,0.008,0,0,0
2340,4.2496,0.0592,0,0.07106,0.493,0.894,0.242,0.094,4.091,158.01,0,3511.082,913.40046,690.2832,0.002,0,0,155.25158,726.16874,49.15114,0.11892,0.70914,134.99676,82.92834,22.58428,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.90962,0,0.008,0,0,0
2341,4.2496,0.0592,0,0.071064,0.493,0.895,0.242,0.094,4.091,158.029,0,3511.082,913.48394,690.2832,0.002,0,0,155.26394,726.22658,49.155056,0.118928,0.709196,135.00751,82.934946,22.586082,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.907508,0,0.008,0,0,0
2342,4.2496,0.0592,0,0.071068,0.493,0.895,0.242,0.094,4.092,158.047,0,3511.082,913.56743,690.2832,0.002,0,0,155.2763,726.28441,49.158972,0.118936,0.709252,135.01827,82.941552,22.587884,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.905396,0,0.008,0,0,0
2343,4.2496,0.0592,0,0.071072,0.493,0.895,0.242,0.094,4.093,158.066,0,3511.082,913.65091,690.2832,0.002,0,0,155.28867,726.34225,49.162888,0.118944,0.709308,135.02902,82.948158,22.589686,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.903284,0,0.008,0,0,0
2344,4.2496,0.0592,0,0.071076,0.493,0.895,0.242,0.094,4.094,158.085,0,3511.082,913.7344,690.2832,0.002,0,0,155.30103,726.40008,49.166804,0.118952,0.709364,135.03978,82.954764,22.591488,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.901172,0,0.008,0,0,0
2345,4.2496,0.0592,0,0.07108,0.493,0.895,0.242,0.094,4.094,158.103,0,3511.082,913.81788,690.2832,0.002,0,0,155.31339,726.45792,49.17072,0.11896,0.70942,135.05053,82.96137,22.59329,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.89906,0,0.008,0,0,0
2346,4.2496,0.0592,0,0.071084,0.493,0.895,0.242,0.094,4.095,158.121,0,3511.082,913.90136,690.2832,0.002,0,0,155.32575,726.51576,49.174636,0.118968,0.709476,135.06128,82.967976,22.595092,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.896948,0,0.008,0,0,0
2347,4.2496,0.0592,0,0.071088,0.493,0.896,0.242,0.094,4.096,158.14,0,3511.082,913.98485,690.2832,0.002,0,0,155.33811,726.57359,49.178552,0.118976,0.709532,135.07204,82.974582,22.596894,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.894836,0,0.008,0,0,0
2348,4.2496,0.0592,0,0.071092,0.494,0.896,0.242,0.094,4.096,158.158,0,3511.082,914.06833,690.2832,0.002,0,0,155.35048,726.63143,49.182468,0.118984,0.709588,135.08279,82.981188,22.598696,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.892724,0,0.008,0,0,0
2349,4.2496,0.0592,0,0.071096,0.494,0.896,0.243,0.094,4.097,158.176,0,3511.082,914.15182,690.2832,0.002,0,0,155.36284,726.68926,49.186384,0.118992,0.709644,135.09355,82.987794,22.600498,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.890612,0,0.008,0,0,0
2350,4.2496,0.0592,0,0.0711,0.494,0.896,0.243,0.094,4.098,158.194,0,3511.082,914.2353,690.2832,0.002,0,0,155.3752,726.7471,49.1903,0.119,0.7097,135.1043,82.9944,22.6023,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.8885,0,0.008,0,0,0
2351,4.2496,0.0592,0,0.071106,0.494,0.896,0.243,0.094,4.098,158.212,0,3511.082,914.3042,690.2832,0.002,0,0,155.3854,726.79483,49.19353,0.119008,0.709744,135.11317,82.999852,22.603782,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.885994,0,0.008,0,0,0
2352,4.2496,0.0592,0,0.071112,0.494,0.896,0.243,0.094,4.099,158.23,0,3511.082,914.37309,690.2832,0.002,0,0,155.39561,726.84256,49.19676,0.119016,0.709788,135.12204,83.005304,22.605264,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.883488,0,0.008,0,0,0
2353,4.2496,0.0592,0,0.071118,0.494,0.896,0.243,0.094,4.1,158.248,0,3511.082,914.44199,690.2832,0.002,0,0,155.40581,726.89028,49.19999,0.119024,0.709832,135.13092,83.010756,22.606746,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.880982,0,0.008,0,0,0
2354,4.2496,0.0592,0,0.071124,0.494,0.897,0.243,0.094,4.1,158.266,0,3511.082,914.51088,690.2832,0.002,0,0,155.41602,726.93801,49.20322,0.119032,0.709876,135.13979,83.016208,22.608228,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.878476,0,0.008,0,0,0
2355,4.2496,0.0592,0,0.07113,0.494,0.897,0.243,0.094,4.101,158.284,0,3511.082,914.57978,690.2832,0.002,0,0,155.42622,726.98574,49.20645,0.11904000000000001,0.70992,135.14866,83.02166,22.60971,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.87597,0,0.008,0,0,0
2356,4.2496,0.0592,0,0.071136,0.494,0.897,0.243,0.094,4.102,158.301,0,3511.082,914.64868,690.2832,0.002,0,0,155.43642,727.03347,49.20968,0.119048,0.709964,135.15753,83.027112,22.611192,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.873464,0,0.008,0,0,0
2357,4.2496,0.0592,0,0.071142,0.494,0.897,0.243,0.094,4.102,158.319,0,3511.082,914.71757,690.2832,0.002,0,0,155.44663,727.0812,49.21291,0.119056,0.710008,135.1664,83.032564,22.612674,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.870958,0,0.008,0,0,0
2358,4.2496,0.0592,0,0.071148,0.494,0.897,0.243,0.094,4.103,158.337,0,3511.082,914.78647,690.2832,0.002,0,0,155.45683,727.12892,49.21614,0.119064,0.710052,135.17528,83.038016,22.614156,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.868452,0,0.008,0,0,0
2359,4.2496,0.0592,0,0.071154,0.494,0.897,0.243,0.094,4.104,158.354,0,3511.082,914.85536,690.2832,0.002,0,0,155.46704,727.17665,49.21937,0.119072,0.710096,135.18415,83.043468,22.615638,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.865946,0,0.008,0,0,0
2360,4.2496,0.0592,0,0.07116,0.494,0.897,0.243,0.094,4.104,158.372,0,3511.082,914.92426,690.2832,0.002,0,0,155.47724,727.22438,49.2226,0.11908,0.71014,135.19302,83.04892,22.61712,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.86344,0,0.008,0,0,0
2361,4.2496,0.0592,0,0.071166,0.495,0.898,0.243,0.094,4.105,158.389,0,3511.082,914.99316,690.2832,0.002,0,0,155.48744,727.27211,49.22583,0.119088,0.710184,135.20189,83.054372,22.618602,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.860934,0,0.008,0,0,0
2362,4.2496,0.0592,0,0.071172,0.495,0.898,0.243,0.094,4.106,158.406,0,3511.082,915.06205,690.2832,0.002,0,0,155.49765,727.31984,49.22906,0.119096,0.710228,135.21076,83.059824,22.620084,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.858428,0,0.008,0,0,0
2363,4.2496,0.0592,0,0.071178,0.495,0.898,0.243,0.094,4.106,158.424,0,3511.082,915.13095,690.2832,0.002,0,0,155.50785,727.36756,49.23229,0.119104,0.710272,135.21964,83.065276,22.621566,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.855922,0,0.008,0,0,0
2364,4.2496,0.0592,0,0.071184,0.495,0.898,0.243,0.094,4.107,158.441,0,3511.082,915.19984,690.2832,0.002,0,0,155.51806,727.41529,49.23552,0.119112,0.710316,135.22851,83.070728,22.623048,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.853416,0,0.008,0,0,0
2365,4.2496,0.0592,0,0.07119,0.495,0.898,0.243,0.094,4.108,158.458,0,3511.082,915.26874,690.2832,0.002,0,0,155.52826,727.46302,49.23875,0.11912,0.71036,135.23738,83.07618,22.62453,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.85091,0,0.008,0,0,0
2366,4.2496,0.0592,0,0.071196,0.495,0.898,0.243,0.094,4.108,158.475,0,3511.082,915.33764,690.2832,0.002,0,0,155.53846,727.51075,49.24198,0.119128,0.710404,135.24625,83.081632,22.626012,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.848404,0,0.008,0,0,0
2367,4.2496,0.0592,0,0.071202,0.495,0.898,0.243,0.094,4.109,158.492,0,3511.082,915.40653,690.2832,0.002,0,0,155.54867,727.55848,49.24521,0.119136,0.710448,135.25512,83.087084,22.627494,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.845898,0,0.008,0,0,0
2368,4.2496,0.0592,0,0.071208,0.495,0.899,0.243,0.094,4.109,158.509,0,3511.082,915.47543,690.2832,0.002,0,0,155.55887,727.6062,49.24844,0.119144,0.710492,135.264,83.092536,22.628976,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.843392,0,0.008,0,0,0
2369,4.2496,0.0592,0,0.071214,0.495,0.899,0.243,0.094,4.11,158.526,0,3511.082,915.54432,690.2832,0.002,0,0,155.56908,727.65393,49.25167,0.119152,0.710536,135.27287,83.097988,22.630458,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.840886,0,0.008,0,0,0
2370,4.2496,0.0592,0,0.07122,0.495,0.899,0.243,0.094,4.111,158.543,0,3511.082,915.61322,690.2832,0.002,0,0,155.57928,727.70166,49.2549,0.11916,0.71058,135.28174,83.10344,22.63194,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.83838,0,0.008,0,0,0
2371,4.2496,0.0592,0,0.071226,0.495,0.899,0.243,0.094,4.111,158.56,0,3511.082,915.68212,690.2832,0.002,0,0,155.58948,727.74939,49.25813,0.119168,0.710624,135.29061,83.108892,22.633422,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.835874,0,0.008,0,0,0
2372,4.2496,0.0592,0,0.071232,0.495,0.899,0.243,0.094,4.112,158.576,0,3511.082,915.75101,690.2832,0.002,0,0,155.59969,727.79712,49.26136,0.119176,0.710668,135.29948,83.114344,22.634904,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.833368,0,0.008,0,0,0
2373,4.2496,0.0592,0,0.071238,0.495,0.899,0.243,0.094,4.113,158.593,0,3511.082,915.81991,690.2832,0.002,0,0,155.60989,727.84484,49.26459,0.119184,0.710712,135.30836,83.119796,22.636386,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.830862,0,0.008,0,0,0
2374,4.2496,0.0592,0,0.071244,0.496,0.899,0.243,0.094,4.113,158.61,0,3511.082,915.8888,690.2832,0.002,0,0,155.6201,727.89257,49.26782,0.119192,0.710756,135.31723,83.125248,22.637868,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.828356,0,0.008,0,0,0
2375,4.2496,0.0592,0,0.07125,0.496,0.899,0.244,0.094,4.114,158.626,0,3511.082,915.9577,690.2832,0.002,0,0,155.6303,727.9403,49.27105,0.1192,0.7108,135.3261,83.1307,22.63935,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.82585,0,0.008,0,0,0
2376,4.2496,0.0592,0,0.071256,0.496,0.9,0.244,0.094,4.114,158.643,0,3511.082,916.0266,690.2832,0.002,0,0,155.6405,727.98803,49.27428,0.119208,0.710844,135.33497,83.136152,22.640832,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.823344,0,0.008,0,0,0
2377,4.2496,0.0592,0,0.071262,0.496,0.9,0.244,0.094,4.115,158.659,0,3511.082,916.09549,690.2832,0.002,0,0,155.65071,728.03576,49.27751,0.119216,0.710888,135.34384,83.141604,22.642314,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.820838,0,0.008,0,0,0
2378,4.2496,0.0592,0,0.071268,0.496,0.9,0.244,0.094,4.116,158.676,0,3511.082,916.16439,690.2832,0.002,0,0,155.66091,728.08348,49.28074,0.119224,0.710932,135.35272,83.147056,22.643796,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.818332,0,0.008,0,0,0
2379,4.2496,0.0592,0,0.071274,0.496,0.9,0.244,0.095,4.116,158.692,0,3511.082,916.23328,690.2832,0.002,0,0,155.67112,728.13121,49.28397,0.119232,0.710976,135.36159,83.152508,22.645278,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.815826,0,0.008,0,0,0
2380,4.2496,0.0592,0,0.07128,0.496,0.9,0.244,0.095,4.117,158.708,0,3511.082,916.30218,690.2832,0.002,0,0,155.68132,728.17894,49.2872,0.11924,0.71102,135.37046,83.15796,22.64676,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.81332,0,0.008,0,0,0
2381,4.2496,0.0592,0,0.071286,0.496,0.9,0.244,0.095,4.118,158.724,0,3511.082,916.37108,690.2832,0.002,0,0,155.69152,728.22667,49.29043,0.119248,0.711064,135.37933,83.163412,22.648242,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.810814,0,0.008,0,0,0
2382,4.2496,0.0592,0,0.071292,0.496,0.9,0.244,0.095,4.118,158.741,0,3511.082,916.43997,690.2832,0.002,0,0,155.70173,728.2744,49.29366,0.119256,0.711108,135.3882,83.168864,22.649724,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.808308,0,0.008,0,0,0
2383,4.2496,0.0592,0,0.071298,0.496,0.901,0.244,0.095,4.119,158.757,0,3511.082,916.50887,690.2832,0.002,0,0,155.71193,728.32212,49.29689,0.119264,0.711152,135.39708,83.174316,22.651206,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.805802,0,0.008,0,0,0
2384,4.2496,0.0592,0,0.071304,0.496,0.901,0.244,0.095,4.119,158.773,0,3511.082,916.57776,690.2832,0.002,0,0,155.72214,728.36985,49.30012,0.119272,0.711196,135.40595,83.179768,22.652688,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.803296,0,0.008,0,0,0
2385,4.2496,0.0592,0,0.07131,0.496,0.901,0.244,0.095,4.12,158.789,0,3511.082,916.64666,690.2832,0.002,0,0,155.73234,728.41758,49.30335,0.11928,0.71124,135.41482,83.18522,22.65417,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.80079,0,0.008,0,0,0
2386,4.2496,0.0592,0,0.071316,0.496,0.901,0.244,0.095,4.121,158.805,0,3511.082,916.71556,690.2832,0.002,0,0,155.74254,728.46531,49.30658,0.119288,0.711284,135.42369,83.190672,22.655652,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.798284,0,0.008,0,0,0
2387,4.2496,0.0592,0,0.071322,0.496,0.901,0.244,0.095,4.121,158.821,0,3511.082,916.78445,690.2832,0.002,0,0,155.75275,728.51304,49.30981,0.119296,0.711328,135.43256,83.196124,22.657134,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.795778,0,0.008,0,0,0
2388,4.2496,0.0592,0,0.071328,0.497,0.901,0.244,0.095,4.122,158.837,0,3511.082,916.85335,690.2832,0.002,0,0,155.76295,728.56076,49.31304,0.119304,0.711372,135.44144,83.201576,22.658616,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.793272,0,0.008,0,0,0
2389,4.2496,0.0592,0,0.071334,0.497,0.901,0.244,0.095,4.122,158.853,0,3511.082,916.92224,690.2832,0.002,0,0,155.77316,728.60849,49.31627,0.119312,0.711416,135.45031,83.207028,22.660098,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.790766,0,0.008,0,0,0
2390,4.2496,0.0592,0,0.07134,0.497,0.901,0.244,0.095,4.123,158.868,0,3511.082,916.99114,690.2832,0.002,0,0,155.78336,728.65622,49.3195,0.11932,0.71146,135.45918,83.21248,22.66158,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.78826,0,0.008,0,0,0
2391,4.2496,0.0592,0,0.071346,0.497,0.902,0.244,0.095,4.123,158.884,0,3511.082,917.06004,690.2832,0.002,0,0,155.79356,728.70395,49.32273,0.119328,0.711504,135.46805,83.217932,22.663062,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.785754,0,0.008,0,0,0
2392,4.2496,0.0592,0,0.071352,0.497,0.902,0.244,0.095,4.124,158.9,0,3511.082,917.12893,690.2832,0.002,0,0,155.80377,728.75168,49.32596,0.119336,0.711548,135.47692,83.223384,22.664544,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.783248,0,0.008,0,0,0
2393,4.2496,0.0592,0,0.071358,0.497,0.902,0.244,0.095,4.125,158.915,0,3511.082,917.19783,690.2832,0.002,0,0,155.81397,728.7994,49.32919,0.119344,0.711592,135.4858,83.228836,22.666026,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.780742,0,0.008,0,0,0
2394,4.2496,0.0592,0,0.071364,0.497,0.902,0.244,0.095,4.125,158.931,0,3511.082,917.26672,690.2832,0.002,0,0,155.82418,728.84713,49.33242,0.119352,0.711636,135.49467,83.234288,22.667508,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.778236,0,0.008,0,0,0
2395,4.2496,0.0592,0,0.07137,0.497,0.902,0.244,0.095,4.126,158.947,0,3511.082,917.33562,690.2832,0.002,0,0,155.83438,728.89486,49.33565,0.11936,0.71168,135.50354,83.23974,22.66899,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.77573,0,0.008,0,0,0
2396,4.2496,0.0592,0,0.071376,0.497,0.902,0.244,0.095,4.126,158.962,0,3511.082,917.40452,690.2832,0.002,0,0,155.84458,728.94259,49.33888,0.119368,0.711724,135.51241,83.245192,22.670472,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.773224,0,0.008,0,0,0
2397,4.2496,0.0592,0,0.071382,0.497,0.902,0.244,0.095,4.127,158.977,0,3511.082,917.47341,690.2832,0.002,0,0,155.85479,728.99032,49.34211,0.119376,0.711768,135.52128,83.250644,22.671954,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.770718,0,0.008,0,0,0
2398,4.2496,0.0592,0,0.071388,0.497,0.902,0.244,0.095,4.128,158.993,0,3511.082,917.54231,690.2832,0.002,0,0,155.86499,729.03804,49.34534,0.119384,0.711812,135.53016,83.256096,22.673436,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.768212,0,0.008,0,0,0
2399,4.2496,0.0592,0,0.071394,0.497,0.903,0.244,0.095,4.128,159.008,0,3511.082,917.6112,690.2832,0.002,0,0,155.8752,729.08577,49.34857,0.119392,0.711856,135.53903,83.261548,22.674918,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.765706,0,0.008,0,0,0
2400,4.2496,0.0592,0,0.0714,0.497,0.903,0.244,0.095,4.129,159.024,0,3511.082,917.6801,690.2832,0.002,0,0,155.8854,729.1335,49.3518,0.1194,0.7119,135.5479,83.267,22.6764,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.7632,0,0.008,0,0,0
2401,4.2496,0.0592,0,0.071404,0.497,0.903,0.244,0.095,4.129,159.039,0,3511.082,917.7393,690.2832,0.002,0,0,155.89417,729.17451,49.354576,0.119406,0.711942,135.55552,83.271682,22.677674,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.760278,0,0.008,0,0,0
2402,4.2496,0.0592,0,0.071408,0.498,0.903,0.244,0.095,4.13,159.054,0,3511.082,917.79849,690.2832,0.002,0,0,155.90294,729.21552,49.357352,0.119412,0.711984,135.56314,83.276364,22.678948,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.757356,0,0.008,0,0,0
2403,4.2496,0.0592,0,0.071412,0.498,0.903,0.245,0.095,4.13,159.069,0,3511.082,917.85769,690.2832,0.002,0,0,155.91171,729.25653,49.360128,0.119418,0.712026,135.57077,83.281046,22.680222,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.754434,0,0.008,0,0,0
2404,4.2496,0.0592,0,0.071416,0.498,0.903,0.245,0.095,4.131,159.084,0,3511.082,917.91688,690.2832,0.002,0,0,155.92048,729.29754,49.362904,0.119424,0.712068,135.57839,83.285728,22.681496,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.751512,0,0.008,0,0,0
2405,4.2496,0.0592,0,0.07142,0.498,0.903,0.245,0.095,4.132,159.099,0,3511.082,917.97608,690.2832,0.002,0,0,155.92925,729.33855,49.36568,0.11943,0.71211,135.58601,83.29041,22.68277,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.74859,0,0.008,0,0,0
2406,4.2496,0.0592,0,0.071424,0.498,0.903,0.245,0.095,4.132,159.114,0,3511.082,918.03528,690.2832,0.002,0,0,155.93802,729.37956,49.368456,0.119436,0.712152,135.59363,83.295092,22.684044,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.745668,0,0.008,0,0,0
2407,4.2496,0.0592,0,0.071428,0.498,0.904,0.245,0.095,4.133,159.129,0,3511.082,918.09447,690.2832,0.002,0,0,155.94679,729.42057,49.371232,0.119442,0.712194,135.60125,83.299774,22.685318,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.742746,0,0.008,0,0,0
2408,4.2496,0.0592,0,0.071432,0.498,0.904,0.245,0.095,4.133,159.144,0,3511.082,918.15367,690.2832,0.002,0,0,155.95556,729.46158,49.374008,0.119448,0.712236,135.60888,83.304456,22.686592,13.344,0,176.2396,26.2416,23.9072,0.9044,12856.4,0,0,1.739824,0,0.008,0,0,0
