; rcp6 from v25
; hectordata 0.0.0.9000
; date Wed Feb  1 18:28:28 2023
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2152,4.3615,0.037,0.154,0.082,4.839,1.2,0.17,5.889,26.478,155.964,0,3511.082,247.8331,792.2257,0.306,0.041,0.058,11.7253,171.3336,8.1585,0.1092,0.8265,65.1904,81.4085,10.5175,9.0411,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.3717,0.004,0.175,0,0,0
2153,4.3615,0.037,0.154,0.082,4.84,1.2,0.17,5.89,26.481,155.973,0,3511.082,247.8896,792.2257,0.306,0.041,0.058,11.7267,171.3547,8.1597,0.1092,0.8267,65.1983,81.4185,10.5187,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.3114,0.004,0.175,0,0,0
2154,4.3615,0.037,0.154,0.082,4.84,1.2,0.17,5.891,26.484,155.983,0,3511.082,247.9452,792.2257,0.306,0.041,0.058,11.7282,171.3754,8.1606,0.1092,0.8268,65.2063,81.4283,10.52,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.2545,0.004,0.175,0,0,0
2155,4.3615,0.037,0.154,0.082,4.841,1.2,0.17,5.891,26.488,155.994,0,3511.082,247.9997,792.2257,0.306,0.041,0.058,11.7296,171.3954,8.1617,0.1092,0.8268,65.2139,81.4378,10.5215,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.2005,0.004,0.175,0,0,0
2156,4.3615,0.037,0.154,0.082,4.842,1.201,0.17,5.892,26.491,156.005,0,3511.082,248.05092,792.2257,0.306,0.041,0.058,11.7309,171.41446,8.16262,0.10922,0.8269,65.22116,81.44686,10.52262,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.15264,0.004,0.175,0,0,0
2157,4.3615,0.037,0.154,0.082,4.842,1.201,0.17,5.893,26.495,156.018,0,3511.082,248.10214,792.2257,0.306,0.041,0.058,11.7322,171.43352,8.16354,0.10924,0.827,65.22842,81.45592,10.52374,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.10478,0.004,0.175,0,0,0
2158,4.3615,0.037,0.154,0.082,4.843,1.201,0.17,5.894,26.499,156.03,0,3511.082,248.15336,792.2257,0.306,0.041,0.058,11.7335,171.45258,8.16446,0.10926,0.8271,65.23568,81.46498,10.52486,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.05692,0.004,0.175,0,0,0
2159,4.3615,0.037,0.154,0.082,4.844,1.201,0.17,5.895,26.504,156.044,0,3511.082,248.20458,792.2257,0.306,0.041,0.058,11.7348,171.47164,8.16538,0.10928,0.8272,65.24294,81.47404,10.52598,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,3.00906,0.004,0.175,0,0,0
2160,4.3615,0.037,0.154,0.082,4.845,1.201,0.17,5.896,26.508,156.057,0,3511.082,248.2558,792.2257,0.306,0.041,0.058,11.7361,171.4907,8.1663,0.1093,0.8273,65.2502,81.4831,10.5271,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.9612,0.004,0.175,0,0,0
2161,4.3615,0.037,0.154,0.082,4.845,1.201,0.17,5.897,26.512,156.071,0,3511.082,248.30274,792.2257,0.306,0.041,0.058,11.7373,171.50814,8.16712,0.10932,0.82738,65.25682,81.49138,10.5282,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.92104,0.004,0.175,0,0,0
2162,4.3615,0.037,0.154,0.082,4.846,1.202,0.17,5.898,26.517,156.084,0,3511.082,248.34968,792.2257,0.306,0.041,0.058,11.7385,171.52558,8.16794,0.10934,0.82746,65.26344,81.49966,10.5293,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.88088,0.004,0.175,0,0,0
2163,4.3615,0.037,0.154,0.082,4.847,1.202,0.17,5.899,26.521,156.098,0,3511.082,248.39662,792.2257,0.306,0.041,0.058,11.7397,171.54302,8.16876,0.10936,0.82754,65.27006,81.50794,10.5304,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.84072,0.004,0.175,0,0,0
2164,4.3615,0.037,0.154,0.082,4.848,1.202,0.17,5.9,26.525,156.112,0,3511.082,248.44356,792.2257,0.306,0.041,0.058,11.7409,171.56046,8.16958,0.10938,0.82762,65.27668,81.51622,10.5315,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.80056,0.004,0.175,0,0,0
2165,4.3615,0.037,0.154,0.082,4.849,1.202,0.17,5.901,26.53,156.127,0,3511.082,248.4905,792.2257,0.306,0.041,0.058,11.7421,171.5779,8.1704,0.1094,0.8277,65.2833,81.5245,10.5326,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.7604,0.004,0.175,0,0,0
2166,4.3615,0.037,0.154,0.082,4.849,1.202,0.17,5.902,26.534,156.141,0,3511.082,248.53416000000001,792.2257,0.306,0.041,0.058,11.74322,171.59414,8.17116,0.10942,0.82776,65.28948,81.53222,10.53358,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.7258,0.004,0.175,0,0,0
2167,4.3615,0.037,0.154,0.082,4.85,1.203,0.17,5.903,26.539,156.155,0,3511.082,248.57782,792.2257,0.306,0.041,0.058,11.74434,171.61038,8.17192,0.10944,0.82782,65.29566,81.53994,10.53456,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.6912,0.004,0.175,0,0,0
2168,4.3615,0.037,0.154,0.082,4.851,1.203,0.17,5.904,26.544,156.169,0,3511.082,248.62148,792.2257,0.306,0.041,0.058,11.74546,171.62662,8.17268,0.10946,0.82788,65.30184,81.54766,10.53554,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.6566,0.004,0.175,0,0,0
2169,4.3615,0.037,0.154,0.082,4.852,1.203,0.17,5.905,26.548,156.183,0,3511.082,248.66514,792.2257,0.306,0.041,0.058,11.74658,171.64286,8.17344,0.10948,0.82794,65.30802,81.55538,10.53652,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.622,0.004,0.175,0,0,0
2170,4.3615,0.037,0.154,0.082,4.853,1.203,0.17,5.906,26.553,156.198,0,3511.082,248.7088,792.2257,0.306,0.041,0.058,11.7477,171.6591,8.1742,0.1095,0.828,65.3142,81.5631,10.5375,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.5874,0.004,0.175,0,0,0
2171,4.3615,0.037,0.154,0.08202,4.854,1.204,0.17,5.907,26.557,156.212,0,3511.082,248.74978,792.2257,0.306,0.041,0.058,11.74872,171.67432,8.1749,0.1095,0.8281,65.32,81.57034,10.53844,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.55704,0.004,0.175,0,0,0
2172,4.3615,0.037,0.154,0.08204,4.854,1.204,0.17,5.908,26.562,156.226,0,3511.082,248.79076,792.2257,0.306,0.041,0.058,11.74974,171.68954,8.1756,0.1095,0.8282,65.3258,81.57758,10.53938,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.52668,0.004,0.175,0,0,0
2173,4.3615,0.037,0.154,0.08206,4.855,1.204,0.17,5.909,26.566,156.24,0,3511.082,248.83174,792.2257,0.306,0.041,0.058,11.75076,171.70476,8.1763,0.1095,0.8283,65.3316,81.58482,10.54032,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.49632,0.004,0.175,0,0,0
2174,4.3615,0.037,0.154,0.08208,4.856,1.204,0.171,5.91,26.571,156.254,0,3511.082,248.87272,792.2257,0.306,0.041,0.058,11.75178,171.71998,8.177,0.1095,0.8284,65.3374,81.59206,10.54126,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.46596,0.004,0.175,0,0,0
2175,4.3615,0.037,0.154,0.0821,4.857,1.204,0.171,5.911,26.575,156.268,0,3511.082,248.9137,792.2257,0.306,0.041,0.058,11.7528,171.7352,8.1777,0.1095,0.8285,65.3432,81.5993,10.5422,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.4356,0.004,0.175,0,0,0
2176,4.3615,0.037,0.154,0.0821,4.858,1.205,0.171,5.912,26.58,156.282,0,3511.082,248.95232,792.2257,0.306,0.041,0.058,11.75378,171.74956,8.17838,0.10952,0.82858,65.34866,81.6061,10.54306,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.40884,0.004,0.176,0,0,0
2177,4.3615,0.037,0.154,0.0821,4.859,1.205,0.171,5.913,26.584,156.296,0,3511.082,248.99094,792.2257,0.306,0.041,0.058,11.75476,171.76392,8.17906,0.10954,0.82866,65.35412,81.6129,10.54392,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.38208,0.004,0.176,0,0,0
2178,4.3615,0.037,0.154,0.0821,4.859,1.205,0.171,5.914,26.588,156.31,0,3511.082,249.02956,792.2257,0.306,0.041,0.058,11.75574,171.77828,8.17974,0.10956,0.82874,65.35958,81.6197,10.54478,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.35532,0.004,0.176,0,0,0
2179,4.3615,0.037,0.154,0.0821,4.86,1.205,0.171,5.915,26.593,156.324,0,3511.082,249.06818,792.2257,0.306,0.041,0.058,11.75672,171.79264,8.18042,0.10958,0.82882,65.36504,81.6265,10.54564,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.32856,0.004,0.176,0,0,0
2180,4.3615,0.037,0.154,0.0821,4.861,1.205,0.171,5.916,26.597,156.338,0,3511.082,249.1068,792.2257,0.306,0.041,0.058,11.7577,171.807,8.1811,0.1096,0.8289,65.3705,81.6333,10.5465,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.3018,0.004,0.176,0,0,0
2181,4.3615,0.037,0.154,0.0821,4.862,1.206,0.171,5.917,26.602,156.351,0,3511.082,249.14344,792.2257,0.306,0.041,0.058,11.75862,171.82058,8.18178,0.1096,0.82894,65.37568,81.63978,10.54736,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.27802,0.004,0.176,0,0,0
2182,4.3615,0.037,0.154,0.0821,4.863,1.206,0.171,5.918,26.606,156.365,0,3511.082,249.18008,792.2257,0.306,0.041,0.058,11.75954,171.83416,8.18246,0.1096,0.82898,65.38086,81.64626,10.54822,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.25424,0.004,0.176,0,0,0
2183,4.3615,0.037,0.154,0.0821,4.863,1.206,0.171,5.919,26.61,156.379,0,3511.082,249.21672,792.2257,0.306,0.041,0.058,11.76046,171.84774,8.18314,0.1096,0.82902,65.38604,81.65274,10.54908,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.23046,0.004,0.176,0,0,0
2184,4.3615,0.037,0.154,0.0821,4.864,1.206,0.171,5.92,26.615,156.392,0,3511.082,249.25336,792.2257,0.306,0.041,0.058,11.76138,171.86132,8.18382,0.1096,0.82906,65.39122,81.65922,10.54994,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.20668,0.004,0.176,0,0,0
2185,4.3615,0.037,0.154,0.0821,4.865,1.206,0.171,5.921,26.619,156.406,0,3511.082,249.29,792.2257,0.306,0.041,0.058,11.7623,171.8749,8.1845,0.1096,0.8291,65.3964,81.6657,10.5508,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.1829,0.004,0.176,0,0,0
2186,4.3615,0.037,0.154,0.08212,4.866,1.207,0.171,5.922,26.623,156.419,0,3511.082,249.32488,792.2257,0.306,0.041,0.058,11.7632,171.88788,8.18512,0.1096,0.82918,65.40132,81.67186,10.55156,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.1617,0.004,0.176,0,0,0
2187,4.3615,0.037,0.155,0.08214,4.866,1.207,0.171,5.923,26.627,156.432,0,3511.082,249.35976,792.2257,0.306,0.041,0.058,11.7641,171.90086,8.18574,0.1096,0.82926,65.40624,81.67802,10.55232,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.1405,0.004,0.176,0,0,0
2188,4.3615,0.037,0.155,0.08216,4.867,1.207,0.171,5.924,26.632,156.446,0,3511.082,249.39464,792.2257,0.306,0.041,0.058,11.765,171.91384,8.18636,0.1096,0.82934,65.41116,81.68418,10.55308,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.1193,0.004,0.176,0,0,0
2189,4.3615,0.037,0.155,0.08218,4.868,1.207,0.171,5.924,26.636,156.459,0,3511.082,249.42952,792.2257,0.306,0.041,0.058,11.7659,171.92682,8.18698,0.1096,0.82942,65.41608,81.69034,10.55384,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.0981,0.004,0.176,0,0,0
2190,4.3615,0.037,0.155,0.0822,4.869,1.207,0.171,5.925,26.64,156.472,0,3511.082,249.4644,792.2257,0.306,0.041,0.058,11.7668,171.9398,8.1876,0.1096,0.8295,65.421,81.6965,10.5546,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.0769,0.004,0.176,0,0,0
2191,4.3615,0.037,0.155,0.0822,4.87,1.207,0.171,5.926,26.644,156.485,0,3511.082,249.49772,792.2257,0.306,0.041,0.058,11.76764,171.9522,8.18818,0.1096,0.82954,65.42574,81.7024,10.55538,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.05792,0.004,0.176,0,0,0
2192,4.3615,0.037,0.155,0.0822,4.87,1.208,0.171,5.927,26.648,156.498,0,3511.082,249.53104,792.2257,0.306,0.041,0.058,11.76848,171.9646,8.18876,0.1096,0.82958,65.43048,81.7083,10.55616,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.03894,0.004,0.176,0,0,0
2193,4.3615,0.037,0.155,0.0822,4.871,1.208,0.171,5.928,26.653,156.511,0,3511.082,249.56436,792.2257,0.306,0.041,0.058,11.76932,171.977,8.18934,0.1096,0.82962,65.43522,81.7142,10.55694,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.01996,0.004,0.176,0,0,0
2194,4.3615,0.037,0.155,0.0822,4.872,1.208,0.171,5.929,26.657,156.524,0,3511.082,249.59768,792.2257,0.306,0.041,0.058,11.77016,171.9894,8.18992,0.1096,0.82966,65.43996,81.7201,10.55772,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,2.00098,0.004,0.176,0,0,0
2195,4.3615,0.037,0.155,0.0822,4.873,1.208,0.171,5.93,26.661,156.537,0,3511.082,249.631,792.2257,0.306,0.041,0.058,11.771,172.0018,8.1905,0.1096,0.8297,65.4447,81.726,10.5585,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.982,0.004,0.176,0,0,0
2196,4.3615,0.037,0.155,0.0822,4.873,1.208,0.171,5.931,26.665,156.549,0,3511.082,249.66292,792.2257,0.306,0.041,0.058,11.77184,172.01368,8.19108,0.1096,0.82976,65.44922,81.7316,10.55924,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.96498,0.004,0.176,0,0,0
2197,4.3615,0.037,0.155,0.0822,4.874,1.209,0.171,5.932,26.669,156.562,0,3511.082,249.69484,792.2257,0.306,0.041,0.058,11.77268,172.02556,8.19166,0.1096,0.82982,65.45374,81.7372,10.55998,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.94796,0.004,0.176,0,0,0
2198,4.3615,0.037,0.155,0.0822,4.875,1.209,0.171,5.933,26.673,156.575,0,3511.082,249.72676,792.2257,0.306,0.041,0.058,11.77352,172.03744,8.19224,0.1096,0.82988,65.45826,81.7428,10.56072,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.93094,0.004,0.176,0,0,0
2199,4.3615,0.037,0.155,0.0822,4.875,1.209,0.171,5.934,26.677,156.587,0,3511.082,249.75868,792.2257,0.307,0.041,0.058,11.77436,172.04932,8.19282,0.1096,0.82994,65.46278,81.7484,10.56146,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.91392,0.004,0.176,0,0,0
2200,4.3615,0.037,0.155,0.0822,4.876,1.209,0.171,5.934,26.681,156.6,0,3511.082,249.7906,792.2257,0.307,0.041,0.058,11.7752,172.0612,8.1934,0.1096,0.83,65.4673,81.754,10.5622,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.8969,0.004,0.176,0,0,0
2201,4.3615,0.037,0.155,0.0822,4.877,1.209,0.171,5.935,26.685,156.612,0,3511.082,249.82068,792.2257,0.307,0.041,0.058,11.77597,172.07236,8.19394,0.10961,0.83005,65.47155,81.75932,10.56289,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.88235,0.004,0.176,0,0,0
2202,4.3615,0.037,0.155,0.0822,4.878,1.209,0.171,5.936,26.689,156.624,0,3511.082,249.85076,792.2257,0.307,0.041,0.058,11.77674,172.08352,8.19448,0.10962,0.8301,65.4758,81.76464,10.56358,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.8678,0.004,0.176,0,0,0
2203,4.3615,0.037,0.155,0.0822,4.878,1.21,0.171,5.937,26.693,156.637,0,3511.082,249.88084,792.2257,0.307,0.041,0.058,11.77751,172.09468,8.19502,0.10963,0.83015,65.48005,81.76996,10.56427,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.85325,0.004,0.176,0,0,0
2204,4.3615,0.037,0.155,0.0822,4.879,1.21,0.171,5.938,26.696,156.649,0,3511.082,249.91092,792.2257,0.307,0.041,0.058,11.77828,172.10584,8.19556,0.10964,0.8302,65.4843,81.77528,10.56496,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.8387,0.004,0.176,0,0,0
2205,4.3615,0.037,0.155,0.0822,4.88,1.21,0.171,5.939,26.7,156.661,0,3511.082,249.941,792.2257,0.307,0.041,0.058,11.77905,172.117,8.1961,0.10965,0.83025,65.48855,81.7806,10.56565,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.82415,0.004,0.176,0,0,0
2206,4.3615,0.037,0.155,0.0822,4.88,1.21,0.171,5.94,26.704,156.673,0,3511.082,249.97108,792.2257,0.307,0.041,0.058,11.77982,172.12816,8.19664,0.10966,0.8303,65.4928,81.78592,10.56634,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.8096,0.004,0.176,0,0,0
2207,4.3615,0.037,0.155,0.0822,4.881,1.21,0.171,5.94,26.708,156.685,0,3511.082,250.00116,792.2257,0.307,0.041,0.058,11.78059,172.13932,8.19718,0.10967,0.83035,65.49705,81.79124,10.56703,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.79505,0.004,0.176,0,0,0
2208,4.3615,0.037,0.155,0.0822,4.882,1.211,0.171,5.941,26.712,156.697,0,3511.082,250.03124,792.2257,0.307,0.041,0.058,11.78136,172.15048,8.19772,0.10968,0.8304,65.5013,81.79656,10.56772,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.7805,0.004,0.176,0,0,0
2209,4.3615,0.037,0.155,0.0822,4.883,1.211,0.171,5.942,26.716,156.709,0,3511.082,250.06132,792.2257,0.307,0.041,0.058,11.78213,172.16164,8.19826,0.10969,0.83045,65.50555,81.80188,10.56841,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.76595,0.004,0.176,0,0,0
2210,4.3615,0.037,0.155,0.0822,4.883,1.211,0.171,5.943,26.719,156.721,0,3511.082,250.0914,792.2257,0.307,0.041,0.058,11.7829,172.1728,8.1988,0.1097,0.8305,65.5098,81.8072,10.5691,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.7514,0.004,0.176,0,0,0
2211,4.3615,0.037,0.155,0.08222,4.884,1.211,0.172,5.944,26.723,156.733,0,3511.082,250.11931,792.2257,0.307,0.041,0.058,11.7836,172.18317,8.19928,0.1097,0.83055,65.51374,81.81212,10.56974,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.73953,0.004,0.176,0,0,0
2212,4.3615,0.037,0.155,0.08224,4.885,1.211,0.172,5.945,26.727,156.744,0,3511.082,250.14722,792.2257,0.307,0.041,0.058,11.7843,172.19354,8.19976,0.1097,0.8306,65.51768,81.81704,10.57038,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.72766,0.004,0.176,0,0,0
2213,4.3615,0.037,0.155,0.08226,4.885,1.211,0.172,5.946,26.731,156.756,0,3511.082,250.17513,792.2257,0.307,0.041,0.058,11.785,172.20391,8.20024,0.1097,0.83065,65.52162,81.82196,10.57102,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.71579,0.004,0.177,0,0,0
2214,4.3615,0.037,0.155,0.08228,4.886,1.212,0.172,5.946,26.734,156.768,0,3511.082,250.20304,792.2257,0.307,0.041,0.058,11.7857,172.21428,8.20072,0.1097,0.8307,65.52556,81.82688,10.57166,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.70392,0.004,0.177,0,0,0
2215,4.3615,0.037,0.155,0.0823,4.887,1.212,0.172,5.947,26.738,156.779,0,3511.082,250.23095,792.2257,0.307,0.041,0.058,11.7864,172.22465,8.2012,0.1097,0.83075,65.5295,81.8318,10.5723,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.69205,0.004,0.177,0,0,0
2216,4.3615,0.037,0.155,0.08232,4.887,1.212,0.172,5.948,26.742,156.791,0,3511.082,250.25886,792.2257,0.307,0.041,0.058,11.7871,172.23502,8.20168,0.1097,0.8308,65.53344,81.83672,10.57294,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.68018,0.004,0.177,0,0,0
2217,4.3615,0.037,0.155,0.08234,4.888,1.212,0.172,5.949,26.745,156.802,0,3511.082,250.28677,792.2257,0.307,0.041,0.058,11.7878,172.24539,8.20216,0.1097,0.83085,65.53738,81.84164,10.57358,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.66831,0.004,0.177,0,0,0
2218,4.3615,0.037,0.155,0.08236,4.889,1.212,0.172,5.95,26.749,156.813,0,3511.082,250.31468,792.2257,0.307,0.041,0.058,11.7885,172.25576,8.20264,0.1097,0.8309,65.54132,81.84656,10.57422,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.65644,0.004,0.177,0,0,0
2219,4.3615,0.037,0.155,0.08238,4.889,1.212,0.172,5.95,26.752,156.825,0,3511.082,250.34259,792.2257,0.307,0.041,0.058,11.7892,172.26613,8.20312,0.1097,0.83095,65.54526,81.85148,10.57486,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.64457,0.004,0.177,0,0,0
2220,4.3615,0.037,0.155,0.0824,4.89,1.213,0.172,5.951,26.756,156.836,0,3511.082,250.3705,792.2257,0.307,0.041,0.058,11.7899,172.2765,8.2036,0.1097,0.831,65.5492,81.8564,10.5755,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.6327,0.004,0.177,0,0,0
2221,4.3615,0.037,0.155,0.0824,4.891,1.213,0.172,5.952,26.76,156.847,0,3511.082,250.3966,792.2257,0.307,0.041,0.058,11.79056,172.2862,8.20406,0.10971,0.83106,65.55289,81.86101,10.57608,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.62294,0.004,0.177,0,0,0
2222,4.3615,0.037,0.155,0.0824,4.891,1.213,0.172,5.953,26.763,156.858,0,3511.082,250.4227,792.2257,0.307,0.041,0.058,11.79122,172.2959,8.20452,0.10972,0.83112,65.55658,81.86562,10.57666,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.61318,0.004,0.177,0,0,0
2223,4.3615,0.037,0.155,0.0824,4.892,1.213,0.172,5.954,26.767,156.869,0,3511.082,250.4488,792.2257,0.307,0.041,0.058,11.79188,172.3056,8.20498,0.10973,0.83118,65.56027,81.87023,10.57724,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.60342,0.004,0.177,0,0,0
2224,4.3615,0.037,0.155,0.0824,4.893,1.213,0.172,5.954,26.77,156.88,0,3511.082,250.4749,792.2257,0.307,0.041,0.058,11.79254,172.3153,8.20544,0.10974,0.83124,65.56396,81.87484,10.577819999999999,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.59366,0.004,0.177,0,0,0
2225,4.3615,0.037,0.155,0.0824,4.893,1.213,0.172,5.955,26.774,156.891,0,3511.082,250.501,792.2257,0.307,0.041,0.058,11.7932,172.325,8.2059,0.10975,0.8313,65.56765,81.87945,10.5784,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.5839,0.004,0.177,0,0,0
2226,4.3615,0.037,0.155,0.0824,4.894,1.213,0.172,5.956,26.777,156.902,0,3511.082,250.5271,792.2257,0.307,0.041,0.058,11.79386,172.3347,8.20636,0.10976,0.83136,65.57134,81.88406,10.57898,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.57414,0.004,0.177,0,0,0
2227,4.3615,0.037,0.155,0.0824,4.894,1.214,0.172,5.957,26.781,156.913,0,3511.082,250.5532,792.2257,0.307,0.041,0.058,11.79452,172.3444,8.20682,0.10977,0.83142,65.57503,81.88867,10.57956,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.56438,0.004,0.177,0,0,0
2228,4.3615,0.037,0.155,0.0824,4.895,1.214,0.172,5.957,26.784,156.924,0,3511.082,250.5793,792.2257,0.307,0.041,0.058,11.79518,172.3541,8.20728,0.10978,0.83148,65.57872,81.89328,10.58014,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.55462,0.004,0.177,0,0,0
2229,4.3615,0.037,0.155,0.0824,4.896,1.214,0.172,5.958,26.788,156.935,0,3511.082,250.6054,792.2257,0.307,0.041,0.058,11.79584,172.3638,8.20774,0.10979,0.83154,65.58241,81.89789,10.58072,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.54486,0.004,0.177,0,0,0
2230,4.3615,0.037,0.155,0.0824,4.896,1.214,0.172,5.959,26.791,156.945,0,3511.082,250.6315,792.2257,0.307,0.041,0.058,11.7965,172.3735,8.2082,0.1098,0.8316,65.5861,81.9025,10.5813,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.5351,0.004,0.177,0,0,0
2231,4.3615,0.037,0.155,0.0824,4.897,1.214,0.172,5.96,26.794,156.956,0,3511.082,250.65601,792.2257,0.307,0.041,0.058,11.79712,172.38261,8.20864,0.10981,0.83164,65.58957,81.90685,10.58188,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.52697,0.004,0.177,0,0,0
2232,4.3615,0.037,0.155,0.0824,4.898,1.214,0.172,5.96,26.798,156.967,0,3511.082,250.68052,792.2257,0.307,0.041,0.058,11.79774,172.39172,8.20908,0.10982,0.83168,65.59304,81.9112,10.58246,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.51884,0.004,0.177,0,0,0
2233,4.3615,0.037,0.156,0.0824,4.898,1.215,0.172,5.961,26.801,156.977,0,3511.082,250.70503,792.2257,0.307,0.041,0.058,11.79836,172.40083,8.20952,0.10983,0.83172,65.59651,81.91555,10.58304,9.0414,0,172.1477,16.0859,32.1652,0.3953,10438.7,0,0,1.51071,0.004,0.177,0,0,0
