; UNITS:,  PgC year-1,  PgC year-1,  PgC year-1,  PgC year-1,  Tg year-1,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg CH4 year-1,  ppm,  Tg CO year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt,  ppb,  Tg N year-1,  Tg year-1,  Tg NMVOC year-1,  Tg N year-1,  Tg year-1,  ppt,  ppt,  Gg S year-1,  W m-2,  ppt,  ppt,  ppt,  ppt,  ppt,  ppt
Date,ffi_emissions,luc_emissions,daccs_uptake,luc_uptake,BC_emissions,C2F6_constrain,C2F6_emissions,CCl4_constrain,CCl4_emissions,CF4_constrain,CF4_emissions,CFC113_constrain,CFC113_emissions,CFC114_constrain,CFC114_emissions,CFC115_constrain,CFC115_emissions,CFC11_constrain,CFC11_emissions,CFC12_constrain,CFC12_emissions,CH3Br_constrain,CH3Br_emissions,CH3CCl3_emissions,CH3Cl_constrain,CH3Cl_emissions,CH4_constrain,CH4_emissions,CO2_constrain,CO_emissions,Ftalbedo,HCFC141b_constrain,HCFC141b_emissions,HCFC142b_constrain,HCFC142b_emissions,HCFC22_constrain,HCFC22_emissions,HFC125_constrain,HFC125_emissions,HFC134a_constrain,HFC134a_emissions,HFC143a_constrain,HFC143a_emissions,HFC227ea_constrain,HFC227ea_emissions,HFC23_constrain,HFC23_emissions,HFC245_constrain,HFC245fa_emissions,HFC32_constrain,HFC32_emissions,HFC4310_constrain,HFC4310_emissions,N2O_constrain,N2O_emissions,NH3_emissions,NMVOC_emissions,NOX_emissions,OC_emissions,SF6_constrain,SF6_emissions,SO2_emissions,SV,halon1211_constrain,halon1211_emissions,halon1301_constrain,halon1301_emissions,halon2402_constrain,halon2402_emissions
2065,0.7679150155267741,0.5770494357343028,0,0,4.1864,9.129515725456622,0.2918,8.317932708219178,0,108.43819488242009,2.1568,35.91679165650685,0,13.474123973744291,0,8.813291185582191,0,79.71161677351596,6.787,294.149321652968,0.279,6.3590460705593594,155.925,0,538.02891,3511.082,1332.349138938356,163.8882,440.00489094520543,745.84015,-0.25870587,7.079633454041094,8.501,4.616239801917808,0.567,23.914820903196343,1.829,143.80390034474888,148.98965,167.13961793607305,241.10165,182.23266813242006,91.05005,1.1857779589726027,0.1368,24.571747255022828,0.10525,0.07744706876598174,0,45.35505254988584,88.9829,3.6873301422602744,11.08005,343.4717302454337,5.730641414095514,72.83218928571428,158.3539,25.609203097354747,28.88475,11.122113298972602,0.4584,12802.942277691107,0,0.3622157551986301,0.097,1.754587740856164,0.091,0.021027986530821916,0
2066,0.63748603347724,0.5693447701280011,0,0,4.13772,9.141054759315068,0.28564,7.953991279349316,0,108.57890509018263,2.1529599999999998,35.428672903310506,0,13.421986901826486,0,8.807263505171234,0,77.96684105513698,6.563,290.7619208002283,0.255,6.353510019303655,155.925,0,538.02891,3511.082,1327.2845897146117,163.37223999999998,439.54172629452063,739.17042,-0.25947368,6.752938903847031,8.074,4.390791078447489,0.522,22.064373386415525,1.609,145.96689656050228,151.02818,168.69560678767124,244.05062,184.99229280707763,91.94138000000001,1.155143977716895,0.13572,24.486887590525114,0.0988,0.0675675717530822,0,45.83971840148402,89.96236,3.7081833642123296,11.07346,343.5261365296803,5.732941832144316,73.18725857142856,156.74316000000002,25.28989208816049,28.72012,11.137104432990867,0.45038,12619.296224648984,0,0.3426401581837899,0.09,1.7270779166894978,0.086,0.019935159440753424,0
2067,0.5070570514277059,0.5616401045216995,0,0,4.08904,9.152328809040847,0.27948,7.605655698247749,0,108.71930746257203,2.14912,34.94675135101429,0,13.370004218908603,0,8.801234439634891,0,76.25513762104264,6.346,287.40943906342164,0.233,6.34934664863151,155.925,0,538.02891,3511.082,1322.602995599346,162.85628,439.05068926184595,732.5006900000001,-0.26023068,6.440096021518453,7.647,4.175303099241086,0.48,20.352646203145195,1.389,148.15149272959553,153.06671,170.30341491550016,246.99958999999998,187.75829753381618,92.83270999999999,1.1253892123214686,0.13464,24.401814645831774,0.09235,0.058949093588839596,0,46.33106807094407,90.94181999999999,3.727515892579784,11.06687,343.58051796741273,5.735242250193119,73.54232785714284,155.13242,24.970581078966237,28.555490000000002,11.151765799284503,0.44236,12435.650171606865,0,0.324066018838068,0.084,1.6998526098967612,0.082,0.018898885922849763,0
2068,0.37662806937817156,0.553935438915398,0,0,4.04036,9.163347930741573,0.27332,7.272278640615067,0,108.85953105721795,2.14528,34.47095526798507,0,13.318175561971332,0,8.795203992588798,0,74.57631526310884,6.137,284.09166403364776,0.214,6.347767856064046,155.925,0,538.02891,3511.082,1318.2854780009106,162.34032,438.54159064144955,725.83096,-0.26097687,6.139523237697246,7.221,3.9693133708294357,0.442,18.7671770317598,1.168,150.36001950795657,155.10523999999998,171.963389628381,249.94856000000001,190.5338497227057,93.72404,1.096468831879351,0.13356,24.316472634029807,0.0859,0.05142626827444761,0,46.830119833998,91.92128000000001,3.7454898479392793,11.06028,343.6349291895475,5.737542668241922,73.89739714285714,153.52168,24.65127006977199,28.390859999999996,11.16611034660747,0.43434,12252.004118564742,0,0.3064382451621098,0.078,1.6729130160493553,0.078,0.017915799770866082,0
2069,0.2461990873286374,0.5462307733090964,0,0,3.99168,9.174104498047944,0.26716,6.953697893105023,0,108.99948570547947,2.1414400000000002,34.001922231278535,0,13.266580322716893,0,8.789181511038812,0,72.93259630216893,5.935,280.81333360616435,0.195,6.34888332464612,155.925,0,538.02891,3511.082,1314.3196036187212,161.82436,438.0178513687215,719.1612299999999,-0.26171225,5.850256233093607,6.794,3.7726714495319627,0.407,17.2988063163242,0.948,152.5912283812785,157.14377,173.67322561301367,252.89753,193.31764476255708,94.61537,1.0683838944748858,0.13248,24.230939863242014,0.07945,0.04486514656894977,0,47.33692903299087,92.90074,3.76222694204338,11.05369,343.68932653767115,5.739843086290724,74.25246642857142,151.91093999999998,24.33195906057773,28.226229999999997,11.180128212100456,0.42632,12068.358065522621,0,0.28972874489269396,0.072,1.646312127431507,0.074,0.016984140034246573,0
2070,0.11577010527910321,0.5385261077027947,0,0,3.943,9.184598694200913,0.261,6.649505908687214,0,109.13916716210048,2.1376,33.5399424783105,0,13.215259103652967,0,8.783171913207763,0,71.32491242203197,5.739,277.57677150228307,0.179,6.3527217648059375,155.925,0,538.02891,3511.082,1310.6916979109587,161.3084,437.4781606095891,712.4915,-0.26243974,5.571214623835616,6.367,3.585083728687214,0.374,15.938086256849317,0.728,154.84544975456623,159.1823,175.43192527511417,255.8465,196.1103198447489,95.5067,1.0411154592465754,0.1314,24.14523463150685,0.073,0.03914389496472603,0,47.851876187671245,93.8802,3.7778534259246577,11.0471,343.74371653767116,5.742143504339527,74.6075357142857,150.3002,24.012648051383483,28.0616,11.193819596689499,0.4183,11884.712012480499,0,0.27388830536187214,0.067,1.6200703907305936,0.07,0.016101542935616435,0
2071,0.06086685828978262,0.5397068226918124,0,0,3.9160800000000004,9.194815634242895,0.25002,6.359149193961749,0,109.27827711839707,2.06823,33.085080268318485,0,13.164231712093597,0,8.777177569895764,0,69.7531652945873,5.549,274.382712568069,0.164,6.357618575571274,155.925,0,538.02891,3511.082,1307.3697256298497,160.68516,436.9176234899506,707.6157,-0.26316518,5.301894255542082,6.112,3.40623426884541,0.344,14.677055187721761,0.673,157.11781000996834,159.92094,177.22959494773184,256.83185,198.90759556922296,95.53701,1.0146461407491516,0.1303,24.059399076928784,0.06942,0.03415593536918308,0,48.36920957395326,94.1193,3.792449948828754,11.038089999999999,343.797892443752,5.729371183259872,74.84358071428571,149.13236,23.674660549264235,27.94251,11.207176800577015,0.40805,11673.242620904837,0,0.2588819593195474,0.063,1.5941931938424156,0.067,0.015265639011074306,0
2072,0.005963611300462015,0.5408875376808301,0,0,3.88916,9.204675373489563,0.23904,6.08162705267507,0,109.4150332168981,1.9988599999999999,32.63663420203452,0,13.113429494137534,0,8.771190626977974,0,68.21447824609284,5.366,271.22651028007954,0.15,6.362079587654983,155.925,0,538.02891,3511.082,1304.3102690160501,160.06192,436.3428002304158,702.7399,-0.26389151,5.044678958180378,5.856,3.235632409940085,0.317,13.511199165128376,0.619,159.38256195865458,160.65958,179.0179398677203,257.8172,201.6858730472247,95.56732,0.988930378726255,0.1292,23.973468275407342,0.06584,0.029803714115933393,0,48.85636515073671,94.3584,3.806089799502832,11.02908,343.8505309851847,5.716598862180214,75.07962571428571,147.96452,23.336673047144995,27.823420000000002,11.22017258020498,0.3978,11461.773229329174,0,0.24466868868991568,0.058,1.568652835374342,0.063,0.014473097232650585,0
2073,0,0.5420682526698477,0.04893963568885859,0,3.8622400000000003,9.214082074954337,0.22806,5.816450882739726,0,109.54745971803652,1.9294900000000001,32.19466539737442,0,13.062868871004566,0,8.765213174988585,0,66.70866852442923,5.189,268.1088416461187,0.137,6.365981245376712,155.925,0,538.02891,3511.082,1301.481958767123,159.43868,435.7642824851598,697.8641,-0.2646187,4.802088648504567,5.601,3.0730962207648402,0.291,12.438195085844749,0.564,161.61140369748858,161.39822,180.7495449577626,258.80255,204.41769924885844,95.59763000000001,0.963964690739726,0.1281,23.887617959132417,0.06226,0.02600867969394977,0,49.28641926278539,94.5975,3.8188250024315065,11.02007,343.9002281518264,5.703826541100558,75.3156707142857,146.79668,22.99868554502575,27.70433,11.232759240753426,0.38755,11250.30383775351,0,0.2312093520730594,0.054,1.5434531584132418,0.06,0.013722038998401827,0
2074,0,0.5432489676588653,0.10384288267817919,0,3.83532,9.223023133641552,0.21708,5.563026546015981,0,109.67527339383561,1.86012,31.759011533219176,0,13.012541689726028,0,8.759244368687215,0,65.23485356495434,5.018,265.02877822374427,0.125,6.369447765308219,155.925,0,538.02891,3511.082,1298.8546643378995,158.81544,435.1818034486301,692.9883,-0.26534677,4.573067115022831,5.345,2.918282742682648,0.268,11.450945932077625,0.509,163.80166791894973,162.13686,182.4215619178082,259.7879,207.1002270376712,95.62794,0.9397255152317351,0.127,23.801860643036523,0.05868,0.02269928358458904,0,49.66546391518265,94.8366,3.8307084259703195,11.01106,343.9467819098172,5.6910542200209004,75.5517157142857,145.62884,22.660698042906514,27.585240000000002,11.244930696461187,0.3773,11038.834446177847,0,0.2184570948778539,0.05,1.5185857460502286,0.057,0.01301023645285388,0
2075,0,0.544429682647883,0.15874612966749982,0,3.8084,9.231496883682473,0.2061,5.3208046798799815,0,109.7984478431956,1.79075,31.32953923251803,0,12.962441700553311,0,8.753283599384934,0,63.79222798007834,4.852,261.98562515361056,0.115,6.372022719587293,155.925,0,538.02891,3511.082,1296.3958983696382,158.1922,434.5940887622389,688.1125,-0.26607572,4.356167623775732,5.09,2.7708853639759083,0.247,10.542349019784416,0.454,165.9539134047396,162.8755,184.03710529741497,260.77325,209.73362949179705,95.65825,0.9161933845334668,0.1259,23.716209052182677,0.0551,0.019813443113630633,0,50.00254290939504,95.0757,3.8417750693921078,11.00205,343.9901919087256,5.678281898941244,75.78776071428571,144.461,22.322710540787266,27.46615,11.256685155364048,0.36705,10827.365054602184,0,0.2063826731068568,0.047,1.494055793517479,0.054,0.012335677669943484,0
2076,0,0.5456103976369007,0.2136493766568204,0,3.78148,9.23951070397572,0.19512,5.088756355560515,0,109.91709745532974,1.72138,30.90516443273418,0,12.912450019661215,0,8.74731671031062,0,62.37660611724899,4.692,258.97188402081616,0.105,6.3707203255905505,155.925,0,538.02891,3511.082,1294.0396346868215,157.56896,433.99455754025377,683.2367,-0.26680554,4.149759816704562,4.834,2.630436320568,0.227,9.704818297305373,0.4,168.06947740321442,163.61414,185.59724044627532,261.7586,212.3198674214325,95.68856,0.893316827886478,0.1248,23.630553514407577,0.05152,0.017293919792489457,0,50.302723470122835,95.3148,3.85200433009201,10.993039999999999,344.0305061382152,5.665509577861589,76.02380571428571,143.29316,21.984723038668022,27.34706,11.268033211070877,0.3568,10615.895663026522,0,0.1949415624826615,0.043,1.4698019588439442,0.052,0.01169544917208717,0
2077,0,0.5467911126259183,0.268552623646141,0,3.7545599999999997,9.247059172146118,0.18414,4.866403583321918,0,110.03113566210048,1.6520099999999998,30.485729822945206,0,12.862554481849314,0,8.741342362020548,0,60.98708227808219,4.537,255.98663202739726,0.096,6.366262888812785,155.925,0,538.02891,3511.082,1291.747274942922,156.94572,433.38578620547946,678.3609,-0.26753624,3.9527632891666666,4.579,2.4966954324086754,0.209,8.932839839897259,0.345,170.14701314726028,164.35278,187.10215389155255,262.74395,214.85725071689504,95.71887,0.871085593010274,0.1237,23.544933782305936,0.04794,0.01509500431415525,0,50.570838514840176,95.5539,3.8613908844748863,10.98403,344.06771562557077,5.652737256781931,76.2598507142857,142.12532,21.646735536548782,27.227970000000003,11.27896756084475,0.34655,10404.426271450859,0,0.18409972830251145,0.04,1.445827074349315,0.049,0.011087963781164382,0
2078,0,0.5479718276149359,0.3234558706354616,0,3.72764,9.254142343242009,0.17316,4.653523564783105,0,110.14056808105023,1.58264,30.07151376997717,0,12.812795495890407,0,8.735365214063927,0,59.624566540410946,4.388,253.0320149726028,0.088,6.363129256621005,155.925,0,538.02891,3511.082,1289.535819988584,156.32248,432.7819816815068,673.4851,-0.26826781,3.764262181335616,4.323,2.369397475456621,0.192,8.221134880890409,0.29,172.1889748105023,165.09142,188.55825942123292,263.7293,217.34753663926938,95.74918000000001,0.8494851024840182,0.1226,23.45936599589041,0.04436,0.013176252200456618,0,50.814762107191775,95.793,3.8700328155136994,10.975019999999999,344.1018430821918,5.639964935702276,76.4958957142857,140.95748,21.30874803442954,27.10888,11.289487141438357,0.3363,10192.956879875195,0,0.17382731130365295,0.038,1.4221478877283102,0.046,0.01051177267454338,0
2079,0,0.5491525426039536,0.37835911762478225,0,3.7007199999999996,9.260759026935835,0.16218,4.449945852566933,0,110.2453688019999,1.5132700000000001,29.662912132222345,0,12.763227075726101,0,8.729391961251592,0,58.290320526321835,4.243,250.11104387475362,0.08,6.362533252060222,155.925,0,538.02891,3511.082,1287.42347274141,155.69924,432.19252500863337,668.6093,-0.26900026,3.5834752536627614,4.068,2.248316658883961,0.177,7.564948719552113,0.236,174.19746066233753,165.83006,189.97156162706165,264.71465,219.79204154679744,95.77949,0.8285060420125635,0.1215,23.37388797172443,0.04078,0.011502539967959177,0,51.04108027314856,96.0321,3.87802648617293,10.96601,344.13291718910466,5.627192614622619,76.73194071428571,139.78964,20.970760532310297,26.989790000000003,11.299591162552089,0.32605,9981.487488299532,0,0.1641194594054258,0.035,1.3987755155054022,0.044,0.009965607853639246,0
2080,0,0.5503332575929712,0.4332623646141028,0,3.6738,9.266914908755863,0.1512,4.255253489920217,0,110.34563420058885,1.4439,29.259819747913085,0,12.713844705437346,0,8.7234222117622,0,56.983900296805224,4.103,247.22316768435766,0.074,6.364592113539747,155.925,0,538.02891,3511.082,1285.422472226121,155.076,431.61899423942356,663.7335,-0.26973533,3.409495352714057,3.812,2.133102973226726,0.162,6.959264090745876,0.181,176.1766757258715,166.5687,191.34907199604507,265.7,222.19473272116488,95.8098,0.8081157959945887,0.1204,23.28843807329173,0.0372,0.010041555036211668,0,51.25525269476228,96.2712,3.8854675113305945,10.957,344.1609810361273,5.614420293542962,76.9679857142857,138.6218,20.632773030191053,26.8707,11.309288589431906,0.3158,9770.018096723868,0,0.1549394254415157,0.033,1.3757190257132208,0.042,0.009447643191203151,0
2081,0,0.5555764326289478,0.4770288676815875,0,3.66094,9.272619131643836,0.14528,4.0693350961757995,0,110.44147393150685,1.41908,28.862767550799088,0,12.664724466780823,0,8.71746514571918,0,55.70686185547945,3.967,244.37238850799085,0.067,6.369354790490867,155.925,0,538.02891,3511.082,1283.544685981735,154.41227,431.06015360502283,661.0450400000001,-0.27047653,3.242068395285388,3.659,2.0235791483219177,0.149,6.400524043824202,0.167,178.12379038584473,166.06747,192.68855402511417,264.8148,224.5524612876712,95.1051,0.7883137334372146,0.11903,23.20309168047945,0.03348,0.00876718744971461,0,51.45654470479452,95.76444000000001,3.892416065787671,10.93657,344.18601784246573,5.599147518062434,77.20274357142857,137.88381,20.42637127415393,26.823420000000002,11.318565136301372,0.30275,9576.79712948518,0,0.14626225708333332,0.03,1.3530255526027395,0.04,0.008956927138413241,0
2082,0,0.5608196076649246,0.5207953707490721,0,3.64808,9.277965242477169,0.13936,3.8918236898287675,0,110.53418125570776,1.39426,28.471736532077628,0,12.61587250673516,0,8.711521772762557,0,54.45884646335617,3.836,241.55878033675796,0.062,6.375050259315068,155.925,0,538.02891,3511.082,1281.7658480136984,153.74854,430.5109578299086,658.35658,-0.27122562,3.0826251942237435,3.506,1.919479504931507,0.138,5.885947504680367,0.154,180.0134469954338,165.56624,193.94642493835613,263.9296,226.84351848173515,94.4004,0.769076739020548,0.11766,23.11783799075343,0.029760000000000002,0.007655498051027397,0,51.61350744988585,95.25768000000001,3.8987821188584477,10.916139999999999,344.2078304429223,5.583874742581905,77.43750142857142,137.14582,20.219969518116805,26.77614,11.327372516666665,0.2897,9383.57616224649,0,0.13805623631506853,0.028,1.3306948278881277,0.038,0.008492059878949772,0
2083,0,0.5660627827009012,0.5645618738165569,0,3.63522,9.283045719109964,0.13344,3.7223015699706186,0,110.62503211590189,1.36944,28.086570307732615,0,12.567281571605909,0,8.705591173192042,0,53.23896255796654,3.71,238.78141994392047,0.056,6.379851085077164,155.925,0,538.02891,3511.082,1280.047427120106,153.08481,429.96426827612464,655.66812,-0.2719826,2.9324514064823344,3.353,1.8205951553334832,0.127,5.413050137972964,0.14,181.819898130898,165.06501,195.0800903412618,263.0444,229.04554830085215,93.6957,0.7503833716855429,0.11629,23.032677741160143,0.02604,0.00668562908123687,0,51.69931039763955,94.75092,3.904447345595541,10.895710000000001,344.22621185312653,5.568601967101375,77.67225928571428,136.40783000000002,20.01356776207968,26.728859999999997,11.335660285487938,0.27665,9190.355195007798,0,0.13029355217629188,0.026,1.3087154319891083,0.036,0.00805168299480126,0
2084,0,0.571305957736878,0.6083283768840414,0,3.62236,9.287878514315723,0.12752,3.5602079174571446,0,110.71429263547672,1.3446200000000001,27.706714108338016,0,12.51889042610943,0,8.699666208231625,0,52.04512484091063,3.587,236.03647508850463,0.052,6.383651234675562,155.925,0,538.02891,3511.082,1278.3689992153227,152.42108000000002,429.41398292471354,652.97966,-0.27274745,2.7907186955021897,3.2,1.7265931542593942,0.116,4.978107834018327,0.126,183.54335109208523,164.56378,196.091577785279,262.1592,231.15863565291815,92.991,0.7321980021232158,0.11492,22.947523057047373,0.02232,0.005838649090509269,0,51.721806121839514,94.24416,3.909423671901216,10.87528,344.2411717678001,5.553329191620846,77.90701714285714,135.66984,19.80716600604255,26.68158,11.34342860942124,0.2636,8997.134227769111,0,0.1229510926592528,0.024,1.287053305664159,0.034,0.007634071203767499,0
2085,0,0.5765491327728547,0.6520948799515259,0,3.6095,9.292460255479451,0.1216,3.4052932215182654,0,110.80189394634704,1.3198,27.332293293721467,0,12.47072395981735,0,8.693750051073058,0,50.877413148401835,3.469,233.32504512214612,0.047,6.3868845363698625,155.925,0,538.02891,3511.082,1276.7227118264836,151.75735,428.85889034360724,650.2912,-0.27352019,2.656606669783105,3.047,1.6372684632077625,0.107,4.578209743858447,0.113,185.1853997956621,164.06255,196.988508880137,261.274,233.1829901872146,92.2863,0.7145165138070776,0.11355,22.86243010810502,0.0186,0.005099372932488585,0,51.69264993561644,93.7374,3.913743360913242,10.85485,344.25272865639266,5.538056416140317,78.141775,134.93185,19.60076425000543,26.6343,11.350672896917809,0.25055,8803.913260530422,0,0.11601063097488586,0.023,1.2657138385273972,0.032,0.007238277792180364,0
2086,0,0.5817923078088312,0.6958613830190107,0,3.5966400000000003,9.296790968139268,0.11568,3.257192644931507,0,110.88783776255707,1.29498,26.96311253755707,0,12.42276554977169,0,8.687840758835618,0,49.73490259714612,3.355,230.64588722031962,0.043,6.389207858527397,155.925,0,538.02891,3511.082,1275.0954107990865,151.09362,428.29797139726026,647.60274,-0.27430082,2.529285824417808,2.894,1.5524030821347035,0.099,4.210444697168949,0.099,186.74846622945208,163.56132,197.77803880022827,260.3888,235.1200608310502,91.5816,0.6973219657511415,0.11218,22.77739157305936,0.014880000000000001,0.0044540403888242005,0,51.62089758915525,93.23064000000001,3.917429988664384,10.83442,344.2609063527397,5.522783640659789,78.37653285714286,134.19386,19.39436249396831,26.587020000000003,11.357393189954337,0.2375,8610.692293291731,0,0.10945858003995433,0.021,1.2446862799429226,0.031,0.006863111045068493,0
2087,0,0.5870354828448079,0.7396278860864953,0,3.5837800000000004,9.30086997392189,0.10976,3.115435387942585,0,110.97211711681263,1.27016,26.598655165085336,0,12.374956992491953,0,8.681931081963286,0,48.61555577510168,3.244,227.9953780894715,0.039,6.38765377521334,155.925,0,538.02891,3511.082,1273.4415598058733,150.42989,427.7258203611423,644.91428,-0.27508933,2.4079733666814507,2.741,1.4718079043661574,0.091,3.8721065243360275,0.086,188.2328185126319,163.06009,198.46294285144847,259.5036,236.96964225048035,90.8769,0.6805962248531264,0.11081,22.692396828962373,0.01116,0.0038906059597609596,0,51.511328612699295,92.72388000000001,3.9204396845716993,10.813989999999999,344.26574100416696,5.507510865179259,78.6112907142857,133.45587,19.18796073793118,26.539740000000002,11.363587797831054,0.22445,8417.471326053043,0,0.10327035072732489,0.02,1.2239525035612695,0.029,0.006507344960369414,0
2088,0,0.5922786578807847,0.7833943891539801,0,3.5709199999999996,9.304700826923234,0.10384,2.9795088971015793,0,111.05478988821208,1.24534,26.23820883961281,0,12.327210606038998,0,8.676010331480839,0,47.51686084170191,3.137,225.3684786602852,0.036,6.382947294037727,155.925,0,538.02891,3511.082,1271.7351237299135,149.76616,427.14441456407667,642.22582,-0.27588572,2.291880951187402,2.588,1.3951898261539037,0.083,3.5604283653163606,0.072,189.64108116394377,162.55886,199.0481522993955,258.6184,238.73406530706208,90.1722,0.6643062842215672,0.10944,22.607350090838263,0.0074400000000000004,0.0033981490205291687,0,51.3688816964247,92.21712,3.922764388194538,10.793560000000001,344.2672577498721,5.492238089698731,78.84604857142857,132.71788,18.981558981894057,26.492459999999998,11.369262516267126,0.2114,8224.250358814352,0,0.09741585744473637,0.018,1.2034721372767425,0.028,0.006169546054031178,0
2089,0,0.5975218329167613,0.8271608922214646,0,3.55806,9.308280793390411,0.09792,2.849371917089041,0,111.13581045319633,1.22052,25.88226413139269,0,12.27959740239726,0,8.670087232796803,0,46.44023406107306,3.033,222.76890640753422,0.033,6.379586647283105,155.925,0,538.02891,3511.082,1270.007120091324,149.10243,426.56848679337895,639.5373599999999,-0.27669,2.180580824029681,2.435,1.3224029952968037,0.077,3.2734785910159814,0.059,190.97619406963472,162.05763000000002,199.54296861415526,257.7332,240.41466427054797,89.4675,0.6484538648607305,0.10807,22.522325682534245,0.0037200000000000002,0.0029680751209132422,0,51.20166669931506,91.71036,3.924491262328767,10.77313,344.2654842945205,5.4769653142182015,79.0808064285714,131.97988999999998,18.77515722585693,26.44518,11.374413694292237,0.19835,8031.029391575664,0,0.09187979955936072,0.017,1.183272682020548,0.026,0.005849144029634702,0
2090,0,0.602765007952738,0.8709273952889492,0,3.5452,9.311610068344747,0.092,2.7248951591210044,0,111.21518051484018,1.1957,25.5310840772831,0,12.232159761643835,0,8.664167130331052,0,45.38637514041097,2.933,220.19872542808218,0.03,6.378788846347032,155.925,0,538.02891,3511.082,1268.2869108105021,148.4387,426.0073265947488,636.8489,-0.27749676,2.073621167351598,2.283,1.2532988379908676,0.071,3.0092818991894976,0.045,192.24210005136987,161.5564,199.95675351027396,256.848,242.01407244406394,88.7628,0.6330299424531963,0.1067,22.43734065673516,0,0.0025925649207077625,0,51.016391655365304,91.2036,3.9257092338584467,10.7527,344.2604518949771,5.461692538737673,79.31556428571429,131.2419,18.56875546981981,26.3979,11.379041986529684,0.1853,7837.808424336973,0,0.08664612054018266,0.016,1.1633685962442921,0.025,0.005545373782477169,0
2091,0,0.5936494879951525,0.8769710550632431,0,3.5264599999999997,9.31470192745802,0.09137,2.605955806494498,0,111.29293690373528,1.18533,25.18496934835255,0,12.184946372093094,0,8.658256324909862,0,44.356043897942094,2.836,217.6602821113045,0.028,6.380689270780871,155.925,0,538.02891,3511.082,1266.6013071501734,147.8001,425.46386965205096,633.94839,-0.27829521,1.9708096334069418,2.191,1.187747801899656,0.065,2.7660950743224917,0.042,193.43987345093194,160.22213,200.2937766242234,254.70245,243.5327409271964,87.63225,0.6180282960016904,0.10515,22.352451877537618,0,0.0022648030729972924,0,50.81537552520273,90.20593000000001,3.926481494103039,10.71798,344.25216849451044,5.443849296133046,79.54864642857142,130.66875,18.31138599473993,26.291220000000003,11.383143566771466,0.17119,7700.554633385336,0,0.08171095067308806,0.015,1.1437787214932507,0.024,0.005257537887568616,0
2092,0,0.5845339680375672,0.8830147148375369,0,3.5077199999999995,9.317656774455644,0.09074,2.492298659105097,0,111.36957407811212,1.17496,24.84382263618659,0,12.137953899022506,0,8.65235428691132,0,43.3487887275345,2.743,215.15302870305914,0.025,6.385502458592552,155.925,0,538.02891,3511.082,1264.9864247588077,147.1615,424.9400547207126,631.04788,-0.27907996,1.8729622694153438,2.099,1.1255228293603563,0.06,2.5423321822475797,0.038,194.55720658935925,158.88786000000002,200.53292593086118,252.5569,244.96193983292474,86.5017,0.6034255178668283,0.1036,22.26774537807096,0,0.001978543802622545,0,50.582061744846804,89.20826,3.926766608204862,10.68326,344.24041735112405,5.426006053528422,79.78172857142857,130.0956,18.05401651966005,26.18454,11.386703320103488,0.15708,7563.300842433698,0,0.07705467270307532,0.014,1.1245110361634167,0.023,0.004984658815102958,0
2093,0,0.5754184480799817,0.8890583746118305,0,3.48898,9.32057040010274,0.09011,2.3837753998630133,0,111.4454532020548,1.16459,24.50785372351599,0,12.091220310844747,0,8.646466140582191,0,42.3649713936073,2.652,212.67866451712325,0.023,6.391581137990868,155.925,0,538.02891,3511.082,1263.4568496347028,146.5229,424.4324063150685,628.14737,-0.279851,1.7809070493036534,2.008,1.0665085489611872,0.055,2.336836675593607,0.035,195.57940316894982,157.55358999999999,200.65196031849317,250.41135,246.29009182876712,85.37115,0.5892188085068493,0.10205,22.183427948401828,0,0.0017287010825799089,0,50.30179583630138,88.21059,3.926486552579909,10.648539999999999,344.2249939988584,5.408162810923796,80.0148107142857,129.52245,17.79664704458017,26.07786,11.389701044634705,0.14297,7426.047051482059,0,0.07266266528824201,0.013,1.1055778644406393,0.022,0.004726144504486302,0
2094,0,0.5663029281223964,0.8951020343861242,0,3.47024,9.323456734166667,0.08948,2.280108786735159,0,111.5206350022831,1.15422,24.1768506880137,0,12.04472550194064,0,8.640589507237442,0,41.40363526369864,2.565,210.23577602283103,0.021,6.396996081495434,155.925,0,538.02891,3511.082,1261.9935870433787,145.8843,423.9312561369862,625.24686,-0.28060833,1.6942090372488583,1.916,1.0105450126575342,0.051,2.1481113455593603,0.031,196.5067647910959,156.21931999999998,200.6538580730594,248.2658,247.5169899349315,84.2406,0.5753940100182648,0.1005,22.099509763356163,0,0.001510606790353881,0,49.979450794977176,87.21292,3.925637705970319,10.61382,344.2059006780821,5.390319568319169,80.24789285714286,128.9493,17.53927756950029,25.97118,11.392133621004566,0.12886,7288.79326053042,0,0.06851731287328768,0.012,1.0869623519292237,0.02,0.004481190772899544,0
